cleaned,coords,loc_name
miwo related please help areas affected typhoon agaton people leyte capiz need help need doctors foods clothes baybayneedshelp leyteneedhelp capizneedshelp iloiloneedshelp prayforleyte agatonph,124.552177/11.33877,leyte leyte
tw landslides continue lot missinglost lives leyte needs help whether financial coverage lot people know magnitude agaton help spread awareness leyteneedshelp baybayneedshelp abuyogneedshelp agatonph,124.552177/11.33877,leyte leyte
watch lavern iom_philippines rapid response team barangay cantagnos baybay city leyte estimated number 200 houses buried due heavy floods landslides brought agatonph,124.552177/11.33877,leyte leyte
filipinos trending know whats happening capiz agatonph,122.579987/11.24989,capiz
philippine coast guard rescued citizens trapped landslide caused agatonph brgy cantagnos baybay city leyte monday overall least 43 dead eight injured seven missing due agaton according ndrrmc coastguardph,124.552177/11.33877,leyte leyte
leyte helping leyte city gets left behind leyteneedhelp baybayneedshelp abuyogneedshelp agatonph bagyongagaton,124.552177/11.33877,leyte leyte
ignoring whats happening leyte havent seen lot news people dying injured mourning leyte needs attention help right please vocal thats least leyteneedshelp agatonph,124.552177/11.33877,leyte leyte
landslide happening brgy pilar abuyog leyte leyte really needs help media coverage poor province need attention highest position tulongan nyo po ang leyte need help leyteneedshelp leytecallforhelp agatonph,126.124962/9.84158,pilar leyte
lets keep hyping tweets currently happening leyte prayforleyte leyteneedshelp agatonph,124.552177/11.33877,leyte leyte
10am today remnant low agatonph dissipated said dost_pagasa scattered rains still prevail quezon bicol region oriental mindoro marinduque romblon amp visayas swells typhoon malakas bring rough seas eastern coast country,122.067551/14.061156,quezon quezon
report iloilo provincial government said fortyyearold monfort bridge connects towns dingle san enrique destroyed due strong current caused typhoon agatonph laginghandaph photo balita halin sa kapitolyo,122.735077/11.07625,dingle iloilo
since night pa walang update whats happening part panitan today happened walang info brgys na ang narescue far saan ilan evacuees sasabog na ata puso namin capizneedshelp agatonph rescueph,122.784111/11.48399,panitan 
heartbreaking lets help pray leyte leytecallforhelp leyteneedshelp agatonph rescueph,124.552177/11.33877,leyte leyte
capiz needs help capizneedshelp agatonph rescueph,122.579987/11.24989,capiz
deeply saddened lifes lost destructions caused agatonph storm baybay abuyog places leyte special thought patrick rachel renucci alangalang whose sustainable rice farming activities also affected,125.149437/10.62223,abuyog leyte
hi leyte fine families parts leyte philippines may landslides baha nabecause week rain marami na rin ang nawawala nasisira leyteneedshelp agatonph,124.552177/11.33877,leyte leyte
iskomoreno moreno said saddened happened leyte due agatonph effects rain like odette situation continue destroy property lives,124.552177/11.33877,leyte leyte
people baybay leyte really needs help leyteneedshelp baybayneedshelp abuyogneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte really needs help leyteneedshelp baybayneedshelp abuyogneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte need help leytecallforhelp leyteneedhelp leyteneedshelp agatonph rescueph,124.552177/11.33877,leyte leyte
leyte need help leytecallforhelp leyteneedhelp leyteneedshelp agatonph rescueph,124.552177/11.33877,leyte leyte
region 8 needs help zaia kindly rt donation drives updates onslaught leyte lets help kababayans make following tags trend thank agatonph abuyogneedshelp baybayneedshelp leyteneedshelp rescueleyte rescueph,124.552177/11.33877,leyte leyte
agatonph update prc capiz chapter philippine coast guard rescued 25 individuals 6 families flooded houses transferred evacuation center date april 12 2022 location loctogan roxas city capiz report sent 4132022 8am pcg,119.241386/10.09141,roxas capiz
fatalities landslides baybay city leyte due tropical storm agaton reached 47 even weather system weakened low pressure area agatonph,124.552177/11.33877,leyte leyte
cebu city police officers also monitoring water levels rivers creeks around city ensure safety individuals seek safe havens ts agatonph barugsugbo,124.444077/10.62794,cebu
continue sharing donations po fam iba yung reach kapag fandom artist work together achieve one goal kababayans support agaton relief ops agatonph,120.172684/15.42119,iba 
leyte needs help come leyteneedshelp agatonph,124.552177/11.33877,leyte leyte
always dont get attention especially calamities like happened need media coverage assistance joke people leyte need help leyteneedshelp abuyogneedshelp baybaycityneedshelp agatonph basyangph,124.552177/11.33877,leyte leyte
tibong capiznon capizneedshelp agatonph monetary donations gcash evelyn bulquerin 09091302209 inkind donations please drop capiz national high schools principals office,122.579987/11.24989,capiz
tibong capiznon capizneedshelp agatonph monetary donations gcash evelyn bulquerin 09091302209 inkind donations please drop capiz national high schools principals office,122.579987/11.24989,capiz
leyte still needs help leytecallforhelp leyteneedhelp leyteneedshelp agatonph,124.552177/11.33877,leyte leyte
cuartero capiz situation rescue still ongoing capizneedshelp agatonph crdts aceaerials,122.752563/11.3446,cuartero capiz
trigger warning leyte needs help get video lady screaming dont leave boat family left landslide hit please spread leyteneedshelp abuyogneedshelp baybayneedshelp agatonph leytecallforhelp,124.552177/11.33877,leyte leyte
knocking anyones door many municipalities barangay capiz experiencing high floods due heavy continuous rain agatonph brings capizneedshelp,122.579987/11.24989,capiz
lets keep hyping tweets currently happening leyte prayforleyte leyteneedshelp agatonph,124.552177/11.33877,leyte leyte
leyte needs help entire villages either flooded completely buried mud soil appeal everyone please need urgent help leytecallforhelp leyteneedhelp leyteneedshelp agatonph rescueph,124.552177/11.33877,leyte leyte
please pray also rescuers animals safe please pray victims typhoon agaton dumarao capiz c ko ky hachuela agatonph capizneedshelp capizrescuer,122.888893/11.26843,dumarao capiz
agatonph really leaves much water causes high floods many area capiz capizneedshelp,122.579987/11.24989,capiz
crowd sourcing looking organizerhandlergroup donation drive located central luzon nueva ecija exact victims typhoon agaton leyte kindly dm leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
lets pray leyte leytecallforhelp bagyongagaton agatonph leyteneedshelp,124.552177/11.33877,leyte leyte
3id pa 82nd infantry bantay laya battalion launched recovery relief operation municipalities sara ajuy 5th district iloilo today april 12 2022 agatonph laginghandaph,120.489349/17.560419,bantay iloilo
pls help rt spread news happening leyte leyteneedshelp abuyogneedshelp baybayneedshelp agatonph bagyongagaton,124.552177/11.33877,leyte leyte
good morning instead trending celebrity issues please spread nalang po leytecallforhelp leyteneedhelp leyteneedshelp agatonph rescueph joke leyte needs help rn,124.552177/11.33877,leyte leyte
let us give way leyte incident tags need help 2 leytecallforhelp leyteneedhelp leyteneedshelp agatonph,124.552177/11.33877,leyte leyte
ctto spearing awareness whats happening leyte kindly rt thankyou leyteneedshelp leytecallforhelp agatonph baybayneedshelp,124.552177/11.33877,leyte leyte
sb19trendsph capiz also needs help capizneedshelp leyteneedshelp agatonph,122.579987/11.24989,capiz
dumaraocapiz vid via bombo radyo roxas fb page link capizneedshelp basyangph agatonph,119.241386/10.09141,roxas 
pray leyte pls leytecallforhelp leyteneedhelp leyteneedshelp agatonph rescueph,124.552177/11.33877,leyte leyte
capiz also needs help pics ctto capizneedshelp basyangph agatonph rescueph,122.579987/11.24989,capiz
spread leyte needs help typhoon agaton currently affecting kababayans visayas areas electricity water going way fast many yet rescued crdts baybayneedshelp leyteneedshelp agatonph bagyongagaton,124.552177/11.33877,leyte leyte
city mayor dexter uy facilitates 37member team leave abuyog amp baybay city leyte help rescue amp relief ops agatonph catbalogancity derechouswagcatbalogan kamatinambuligonkatbalogan prayforleyte helpleyte,125.149437/10.62223,abuyog leyte
saddened dreadful incident caused unfortunate loss lives destruction properties said colonel noel vestuir infantry brigade commander area survey baybay city leyte agatonph,124.552177/11.33877,leyte leyte
hello twitter donation drive links know extend help kababayans leyte gravely affected agatonph leyteneedshelp leytecallforhelp pls rt spread,124.552177/11.33877,leyte leyte
showbiz issues trending agatonph people aware dont see urgency abuyog leyte needs help lack media coverage many people died already,125.149437/10.62223,abuyog leyte
dingcervantes raissawriter leyte needs help agatonph baybayneedshelp abuyogneedshelp leyteneedshelp prayforleyte,124.552177/11.33877,leyte leyte
leyte needs help agatonph baybayneedshelp abuyogneedshelp leyteneedshelp prayforleyte,124.552177/11.33877,leyte leyte
lascanomacky_ leyte needs help agatonph baybayneedshelp abuyogneedshelp leyteneedshelp prayforleyte,124.552177/11.33877,leyte leyte
please rt current happenings leyte badly need help also check tag donation drives leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
lets hope pray safety kababayan leyte leytecallforhelp leyteneedhelp leyteneedshelp agatonph,124.552177/11.33877,leyte leyte
let us give way leyte incident tags need help lord heal land leytecallforhelp leyteneedhelp leyteneedshelp agatonph,124.552177/11.33877,leyte leyte
donation drive typhoon agatonph leyte normal university lnu events management class iorg tacloban assembly 19 halcyon,124.552177/11.33877,leyte leyte
agatonph basyangph malakastd abuyogneedshelp leyte,124.552177/11.33877,leyte leyte
let us give way leyte incident tags need help leytecallforhelp leyteneedhelp leyteneedshelp agatonph,124.552177/11.33877,leyte leyte
neglecting telling us deserved whats happening leyte rn even calling karma majority leyteños prefer red side pink bullshit mga potangina ninyo leyteneedshelp baybayneedshelp agatonph,124.552177/11.33877,leyte leyte
